id	category	text
1414	1	frequency n      the number of times a specified phenomenon occurs within a specified interval as the number of repetitions of a complete sequence of values of a periodic function per unit variation of an independent variable   etc  don t worry    when watching the thriller frequency   you won t have to know what the heck frequency means    the premise   although it may sound complex   is very basic on the big screen    a new york cop   john     jim caviezel   finds a radio in his house   which allows him to communicate with his new york firefighter father   frank     dennis quaid   who died thirty years ago    immediately john warns his father that he will die trying to stop a fire in an abandoned warehouse    when frank takes his advice and survives the accident he wasn t supposed to   the two eventually realize that by changing that one moment in the past   they have created a whole new future in which a serial killer murders john s mother and nine other women    it is now up to john and frank to use their special connection and save thirty years ago to make present time a better place       i told you that wasn t confusing        overall   i was very pleased with frequency    it s occasional sappy moments perfectly synchronized with its suspenseful serial killer scenes    i usually don t buy those cheesy   i love you dad   segments in movies   but this one surprisingly satisfied me    maybe because the plot is so creative and universal that i believed that this is how most people would act when talking to a dead relative    frequency s creepy premise left me thinking once the film ended   what if    what would i do    would i help my own family or save a historical figure from being assasinated    or stop some kids from shooting other kids    or buy stock from yahoo         a character in the film does the latter with humorous consequences      frequency also reminded me of the fantastic back to the future    both share that   change the past slightly   and you ll change the future heavily   warning    the changes between the present and the past   such as different newspaper headlines or people disappearing and reappearing in photographs   are very similar    both are also wonderful feel good family films that can attract to a number of generations    the only difference worth noting is that frequency s final scene doesn t set up a possibility for a lucrative sequel already in the making    there are some problems with the film though    first   there is a major flaw in the story towards the end that is somewhat distracting   email me if you have seen the movie and want to know what i think it is      the plot must have confused even the filmmakers who frequently   no pun intended   switch from 1969 to 1999 while telling the story    another problem is that the supporting cast   including noah emmerich and andre braugher   are underused    while in the film   which is not enough   the aforementioned actors steal every scene they are in    frequency was a pleasant surprise for me and the audience i saw it with who cheered at the end    even if you know what is going to happen or if you think the preview ruined the movie for you   like it almost did for me   check this movie out    you may be surprised as well    
5	0	   quest for camelot   is warner bros     first feature length   fully animated attempt to steal clout from disney s cartoon empire   but the mouse has no reason to be worried    the only other recent challenger to their throne was last fall s promising   if flawed   20th century fox production   anastasia     but disney s   hercules     with its lively cast and colorful palate   had her beat hands down when it came time to crown 1997 s best piece of animation    this year   it s no contest   as   quest for camelot   is pretty much dead on arrival    even the magic kingdom at its most mediocre    that d be   pocahontas   for those of you keeping score    isn t nearly as dull as this    the story revolves around the adventures of free spirited kayley   voiced by jessalyn gilsig     the early teen daughter of a belated knight from king arthur s round table    kayley s only dream is to follow in her father s footsteps   and she gets her chance when evil warlord ruber   gary oldman     an ex round table member gone bad   steals arthur s magical sword excalibur and accidentally loses it in a dangerous   booby trapped forest    with the help of hunky   blind timberland dweller garrett   carey elwes   and a two headed dragon   eric idle and don rickles   that s always arguing with itself   kayley just might be able to break the medieval sexist mold and prove her worth as a fighter on arthur s side       quest for camelot   is missing pure showmanship   an essential element if it s ever expected to climb to the high ranks of disney    there s nothing here that differentiates   quest   from something you d see on any given saturday morning cartoon    subpar animation   instantly forgettable songs   poorly integrated computerized footage       compare kayley and garrett s run in with the angry ogre to herc s battle with the hydra    i rest my case      even the characters stink    none of them are remotely interesting   so much that the film becomes a race to see which one can out bland the others    in the end   it s a tie    they all win    that dragon s comedy shtick is awfully cloying   but at least it shows signs of a pulse    at least fans of the early  90s tgif television line up will be thrilled to find jaleel   urkel   white and bronson   balki   pinchot sharing the same footage    a few scenes are nicely realized   though i m at a loss to recall enough to be specific     and the actors providing the voice talent are enthusiastic   though most are paired up with singers who don t sound a thing like them for their big musical moments    jane seymour and celine dion            but one must strain through too much of this mess to find the good    aside from the fact that children will probably be as bored watching this as adults     quest for camelot    s most grievous error is its complete lack of personality    and personality   we learn from this mess   goes a very long way    
1597	1	hollywood is a pimp    a fat   cigar smoking chump wearing a fur hat and 12 gold chains around its fat   hairy chest    all of its stars and starlets are an evil brood of scum sucking vampires looking for the next percentage take   the next summer blockbuster   the next casting couch to audition on    pumping out comic book adaptations   terrible sequels to mediocre films   and remakes of foreign films to the nearest american movie multiplex mall theater equipped with thin walls and bad sound systems    how much longer can the works of peckinpah   fassbinder   fuller   castle   preminger   and lee be placed and forgotten in the wrong sections of the local blockbuster stores    how many more silver and weinstein films can we enduring in this stinky   decaying state of american cinema    but now   from john   i don t give a shit what you think about my movies   waters   comes the siren call to all frustrated filmmakers and aficionados   cecil b   demented   a warped and twisted tale of how far a filmmaker will go to create a personal vision of internal and social revolution    stephen dorff   in a career defining role   is cecil b   demented   a crazed director devoted to making the most radical underground film    together with his film production cult   the sprocket holes   who wear tattoos of peckinpah   lee   fuller   castle   anger   fassbinder   preminger on various parts of their bodies as badges of honor   they kidnap a hollywood movie starlet   played with perfect ridiculousness by melaine griffith   and force her to take the starring role in demented s film    with no budget and no contracts for extras   demented and his crew take to the streets for production of raving beauty   a crass terrorist film about an angry owner of an independent theater and her brood out to destroy the mainstream film business    using   ultimate reality     with real bullets   real people   and real terror   demented and his crew of misfits attack a mall theater   terrorize the maryland film commission and crash a movie studio shooting a certain sequel to a really annoying tom hanks film    demented s crewmembers are maimed and killed   popcorn machines are used for target practice   and no one can have sex until the film is complete    it s like bowfinger   only   you know   good    the film moves with zigs and zags like the magic bullet of kennedy s assassination    the zeal of demented s cause catches quickly and conveys the urgent message of   doing something   anything   for the accomplishment of artistic motivations      the crewmembers all hold the quirkiness common in water s previous films   pink flamingos   hairspray   polyester   pecker    and speak in the choppy   jaded dialogue used frequently by waters    it is as if water s script strips away the unnecessary dialogue common to most pretentious indie films and just delivers the goods    cecil takes such warped avenues of expression that it seems like it might actually outdo itself    you can see how a major studio might take this film   re edit it   cut a deal with the remaining crew members who are still alive   and make a few sequels   a la the blair witch project    but that s for the future    overall   the ride is fantastic   it s one of water s best films to date and this year s fight club for filmmakers    director writer   john waters starring   stephen dorff   melaine griffith   alicia witt   adrian grenier   larry gilliard jr     mink stole   ricki lake   kevin nealon producers   john fielder   mark tarlov   anthony delorenzo   joe caraccio jr    
953	0	the film may be called mercury rising   but that title doesn t describe the trajectory taken by this motion picture   a routine thriller that combines government cover ups with a cloying and poorly motivated buddy story    the   hook   that is supposed to make mercury rising unique is that the young protagonist is autistic    however   aside from giving actor miko hughes a chance to win raves for his performance   this particular aspect of the film comes across as nothing more than a convenient plot device    those expecting to see even a semi thorough exploration of the condition will be disappointed    mercury rising treats autism with the same degree of efficiency that many action thrillers accord to alcoholism    the script for mercury rising is exceptionally tiresome and hard  to swallow    i don t know whether the problem is in the original book   simple simon   or in the screenplay adaptation   but this movie easily exceeds the intangible threshold beyond which a suspension of disbelief is no longer possible    once again   certain standby plot elements    the high level government conspiracy and the maverick law enforcement agent    are recycled   and not to good effect    while bruce willis can play the action hero as well as anyone in hollywood   this particular outing leaves him marooned in situations that are characterized by too little tension and too much nonsense    the story begins with a formulaic sequence in which the tough fbi agent with a heart of gold   art jeffries   bruce willis     is confronted with his own failure    unable to resolve a hostage crisis in time   he is forced to observe as two teenagers are shot to death    the event weighs heavily on his conscience and heavy handedly establishes his motivation for protecting 9 year old simon lynch   miko hughes   when he discovers the autistic child hiding in a closet after his parents have been gunned down by the evil hit man who looks like an ex football player    soon   art and simon are on the run from seemingly everyone    fleeing for their lives and bonding at the same time   with the evil hit man who looks like an ex football player always just a step behind them    along the way   they are helped by the best friend who defies orders to help out his buddy   chi mcbride   and the supporting female who may or may not become a love interest   kim dickens      why is simon in danger and why were his parents turned into swiss cheese by the evil hit man who looks like an ex football player    apparently   the government has spent millions of dollars developing an ultra secret code called   mercury      to make sure it can t be cracked   they do the most intuitive thing possible   place a sample of it in a   nerds  puzzle magazine      of course   no one can solve it    no one except autistic simon   that is    when he calls the phone number listed in the solution   he gets the nsa    as a result   the cold hearted   sneering government man   alec baldwin   decides that simon has to be eliminated    for the good of the country   of course    but he hasn t counted on the tough fbi agent with a heart of gold   even though everyone in the audience has    it s hard to get worked up about a routine thriller that doesn t do anything exceptionally well   and does quite a few things rather poorly    for those who are desperate to find elements of this movie to like   mercury rising manages to manufacture tension from time to time   but even the most exciting scenes   such as the one where art and simon are crouched down   avoiding passing trains   aren t that pulse pounding    the climactic struggle is a real ho hum affair which leads to a finale that is painful in its obviousness    overall   director harold becker is constantly struggling   and failing   to generate even a moment that isn t derivative or obligatory    bruce willis  star seems to be fading    this is his fourth straight lackluster outing   following last man standing   the fifth element   and the jackal    willis isn t terrible   but this is the kind of role he can sleepwalk through   and often does    alec baldwin   combining elements of his characters from glengarry glenn ross and malice   does some scenery  chewing   but his performance is surprisingly lacking in menace    the film s real star is young miko hughes   heather langenkamp s son in wes craven s new nightmare     who does as good a job as dustin hoffman playing an autistic individual   but is about 50 years younger    mercury rising joins the likes of hard rain   the replacement killers   and u   s   marshals on the heap of pallid 1998 thrillers    for those who like action and adventure in the theater   this has not been a good year    hopefully   the advent of summer will change that    until then   the best choices   for bruce willis or any other action hero   are on video    and   if you re determined to see mercury rising   check out the morning sky in early may    
980	0	anna and the king is at least the fourth film adaptation of margaret landon s fact based novel the king and i   and it s big   expensive and soulless    though good looking   its lavish sets   fancy costumes and luscious cinematography can do little to compensate for the emotional wasteland that is peter krikes and steve meerson s script    so much money was spent on pretty pictures that they forgot to actually make the movie interesting    this is jodie foster s first movie since the jaw droppingly brilliant contact came out more than two years ago and it isn t the best choice to show off her acting chops    she s trapped in the stoic role of anna leonowens   the uptight   widowed british schoolteacher who comes to siam   now thailand   with her son to instruct the king s   chow yun fat   son in the ways of the west   because   the ways of england are the ways of the world      the king likes her so much he puts her in charge of educating the whole royal family   58 kids with 10 more in the way   impressive   no        the eldest prince is none too happy about this     father   have i offended you in some way    why do you punish me with imperialist schoolteacher       but soon gets to know anna and her stern  mother who loves you personality better and comes to like her    meanwhile   siam comes under attack from the neighboring british colony of burma    the king and his close advisors suspect that this is britain s doing which arouses suspicion in siam   putting anna in an uncomfortable position    she is not sure what to make of this and seems to herself suspect british involvement in the crisis but works to diffuse the king s prejudices    he   though self righteous as ever   can t help but be influenced by the eloquent anna and they slowly   quietly   develop affections for each other    there is a scene in the middle of anna and the king where one of the king s younger daughters dies    it s your classic deathbed scene   with the girl s mournful eyes staring at her father   who tries only semi  successfully to maintain his composure    anna then comes in and cries a bit    the sequence was there for a purpose   to evoke a strong emotional response from the viewer    i m usually a sucker for such scenes and yet this time   i was just sitting there   my emotions untouched    this remains true through all of the movie which remains emotionally barren    we never develop connections to the characters   never given a reason to care    this ludicrously long epic was directed by andy tennant   whose last film was ever after   one of my favorites of 1998    i do not doubt tennant s ability to put together a decent movie   but anna and the king   aside from being psychologically inept is also technologically deficient    the sets and scenery are gorgeous   but the camerawork does nothing to convey its grandeur    even terrence malick managed to do more with flora and fauna in his otherwise abysmal the thin red line than tennant can muster from  75 million worth of props and a shoot in malaysia    we feel like the camera is restricted to its immediate point of view   there are no wide tracking shots or sweeping zooms to fill us with larger than life awe    i liked both foster and yun fat   who give entertaining if not terribly involving performances in the two lead roles    foster s generally stoic persona serves her well here   as she is playing a reserved   formal and rather underdeveloped character    yun fat is especially effective   perfectly conveying the king of siam s sangfroid permeated with violent outbursts    what does anna and the king in is its inability to involve the viewer in its characters and situations    the cast is great   the director is talented   and the budget is lavish   but this ill advised remake of the classic rogers and hammerstein movie is unable to utilize any of those things to form a compelling whole    this is an emotionless costume epic    
1780	1	i want to correct what i wrote last year in my retrospective of david lean s war picture    i still think that   the bridge on the river kwai   doesn t deserve being the number 13 in the american film institute s list of the 100 greatest american movies    and i think that   12 angry men       witness for the prosecution   and   paths of glory   would have been better choices for the oscar for the best picture of 1957    but i can t deny the importance of   the bridge on the river kwai     cinematically and in its contents    the film is set in burma in 1943    a batallion of british soldiers in japanese war captivity is forced by the japanese to build a strategically momentous railway bridge over the river kwai    but the british commanding officer   colonel nicholson   alec guinness     insists   corresponding to the geneva conventions   that his officers needn t work as simple workmen    struggling toughly   col   nicholson forces the japanese commandant   col   saito   sessue hayakawa     to give way in this respect    afterwards col   nicholson assiduously commits himself for the building of the bridge    he considers it an opportunity to raise his men s morale   and he wants to prove superior british capabilities to the japanese    but the british high command sends a few soldiers who shall destroy the bridge   among them the american shears   william holden     an escapee from the japanese prison camp   and the british major warden   jack hawkins          a flaw of the picture is the clich   d characterization of the japanese people    they are presented as if they were intellectually inferior to the british   as if the japanese were incapable of building a bridge    and the film doesn t consistently question the military spirit as kubrick does in   paths of glory      lean seems rather fascinated by the military hierarchies    this is also perceptible in the conversations between col   nicholson and col   saito    in this regard it is symptomatic that shears   who doubts the military logic   is presented as a somehow unpleasant person    the audience is supposed to applaud col   nicholson s perseverance concerning the question if his officers shall work on the bridge or not    the spectators are supposed to neglect the risks col   nicholson takes for his men       the plot by passes these risks      that means   the picture isn t perfect    but it has a lot of virtues as well       the bridge on the river kwai   shows the   madness   of war and what it can produce in people s minds    it shows how colonel nicholson becomes possessed by the idea of being a hero and that others   like shears   get cynics    and lean s film is an interesting study of characters with clashing interests    these points and the sometimes ironic dialogue make this film an anti war film   despite inconsistencies in the treatment of this theme      david lean s direction is really effective and atmospherically perfect    his film is highly suspenseful   especially in its dramatic   if not wholly plausible   showdown    the film is also well photographed and has an apt score    alec guinness does a magnificent job of bringing col   nicholson to life and making him such an interesting character    the other actors deliver fine performances as well    i like this extraordinary film despite its weaknesses       c   karl rackwitz   klein k   ris   germany   1999    
969	0	the crown jewel of 1970 s irwin allen disaster movies   the poseidon adventure features an all star cast including gene hackman and ernest borgnine spouting some of the most laughable dramatic dialogue in movie history while trapped on a cruise ship    the story begins on the u   s   s    poseidon s big new year s cruise   where we are introduced to the ensemble of people who will soon be the only passengers left alive    let s see   there s the new age preacher   hackman   who advises people to   pray to that part of god within yourself      there s the ex cop   borgnine   who busted a hooker   stella stevens   six times    then married her    there s the hippie singer     there s got to be a morning after           who turns to the company of a lonely man   red buttons   once her brother is killed    and to round out the group   the elderly couple   jack albertson and shelley winters   who live aboard the ship   the beautiful teenage girl and her brother who are sailing alone and adventurous scotsman roddy mcdowall    we get to know these people a little too well in the first thirty minutes of the poseidon adventure   before straight  faced ship captain leslie nielson looks in horror at the giant tidal wave headed right for the ship    everyone s in the giant ballroom at the time   shortly past midnight of the new year   when the ship turns first on its side   then completely upside down    the second  in command wants everyone to wait in the ballroom until help arrives   but rebel hackman leads his small band of followers on a quest to the top of the ship    in this case   because the ship is overturned   the top is the bottom    or is the bottom the top    either way   we get to see a lot of bottoms because the two beautiful women in the crew are both conveniently wearing hot pants during the scenes where the camera shoots upwards while they climb up ladders and    in the ballroom scene    christmas trees    thus begins an hour or more of hushed trips down long corridors   through burning rooms   etc   while the ship slowly fills with water behind them    it s a race against the clock which is only mildly interesting    the poseidon adventure works more as a bad movie to laugh at   with all the melodrama that comes in between the non thrilling action scenes    the one note in borgnine s one note performance is to be a cranky old man that argues with hackman every step of the way while buttons and the hippie fall in love   although since there isn t a sex scene   we never find out if his buttons really are red   and albertson and winters wonder if they ll live to see their grandson s birth    shelley winters provides the most hilarious scene in the movie in a scene toward the end   where water has flooded the next two rooms of the ship and hackman is preparing to dive under with a rope for the rest of them to pull along    winters   who has been the whiny fat woman throughout the movie   stevens even not so  affectionately calls her   fatass   in one scene     finally finds her purpose       i was the underwater swimming champ of new york three years running when i was seventeen     she brags   and before hackman can even ask her how she could be seventeen for three years   she s swimming through the water   her skirt billowing up around her hips   showing off her cellulite   or do you call it shellulite      ridden thighs    it s not so much funny as innately disgusting   which pretty much sums up the poseidon adventure as a whole    
762	0	when considering david fincher s latest film     the game     four words come to mind       don t believe the hype      this michael douglas vehicle   from the director of   seven     isn t nearly as clever or innovatively suspenseful as it would have us believe    the film draws us in with an intriguing concept   aided no doubt by the riveting trailer   where a jaded millionaire   douglas   is presented with the opportunity to enter into a living fantasy    this isn t simply virtual reality    this is real life with a deadly twist    on his 48th birthday   nicholas van orton   douglas   is invited to dinner by his underachieving younger brother   conrad   sean penn      conrad has a special birthday present for his brother    he hands nicholas a gift certificate and tells him to contact a company called consumer recreation services       they make your life fun     conrad tells him    nicholas humors his brother   telling him he ll call   but it s clear he has no time for any foolish     fantasy role playing     as he calls it    then   for reasons that are never really made clear   nicholas decides to go to crs and see what they re all about    he ends up spending a whole day going through their screening process   which to me made no sense considering the tight schedule he keeps claiming to have    nevertheless   when it seems nicholas has been rejected as a crs client   the weird things start happening    of course   when we ve only covered about 30 minutes of screen time   what else should we expect    douglas has built his modern career around playing powerful   violent and unlikable men being manipulated by unseen hands    one of those films     basic instinct     came from the creative minds of writer   joe eszterhas and director   paul verhoeven    the premise of   the game     is not unlike the concept of another verhoeven film     total recall      in that case   the premise was implanting someone else s memories as a way to enhance one s own life through a dream vacation    yet   in both films   the real goal is to create a vicarious bond with the audience    we live the adventure along with the protagonist   reacting to each twist and turn    in theory   the key to the suspense is not being to tell what is real and what isn t    all we can do is hang on until the end of the ride   when the truth is finally revealed    now   for those of you who forgot   let me say this again       don t believe the hype         the game   is not a thrilling roller coaster ride    as a suspense thriller   it doesn t do much but spin in circles    by the third reel   i was fighting back sleep and checking my watch as i endured the predictable plot    is it any wonder douglas won t be able to resist the charms of a mysterious   potentially life threatening blonde   ever heard of glenn close    no   well   how about sharon stone    thought so      if anything in this film surprises you at all   i would guess you haven t seen that many films    there is no suspense here    trust me   i looked hard to find some    i had to settle for contrived gimmicks and ridiculously implausible situations    fincher aim s for hitchcock but lands somewhere just north of joe eszterhas    there are those that might say   the game   is not intended to be viewed literally    i would submit that is exactly the way i tried to view the film    the film simply does not have the teeth to bite into any real psychological issues    there is a moment early in the film where van orton   realizing his game has begun   smiles as he walks through the airport trying to figure out who s in on the whole thing    he is charged by his paranoia    he is looking at the world through new eyes    it is the last thought provoking moment in the film    from there on   the director only wants to stay a step ahead of us    any significant archetype that is set up in the beginning of the film is simply turned into a plot device    at the outset   we re told each   game   is tailored to the individual    ultimately   this   game   is supposed to work like a crucible   trying this obscenely wealthy and emotionally detached aristocrat by fire   proving his soul    yet   as douglas endures his personal gauntlet   we re given very few pieces of the puzzle to illuminate us on who this man really is    i wanted to like this film more than i did    i look at it as just anothergreat idea   poorly realized    i can think of at least two other superior films where watching the film didn t mean we were seeing what was really happening    bryan singer s   the usual suspects   for one   a film that was truly unique in its ability to get you lost in the details before pulling back to show you the full masterpiece on the canvas    also   there is the underrated   jacob s ladder     with tim robbins   a film that really has to be watched twice before you recognize the significance of all its symbolism    here are two examples of films that don t simply manipulate for manipulations  sake    there are films that use their labyrinth structure to lead us to a meaningful place    one major issue that comes up in   the game   is whether or not the whole   illusion   is just a highly sophisticated con game    well   i can tell you right now   after you ve spent your  7 dollars   you may be asking yourself the same thing    
1910	1	i actually am a fan of the original 1961 or so live action disney flick of the same name starring hayley mills twice as a pair of twins   separated at birth by divorcing parents   never to come in contact with the other so the parents never have to meet again    and everyone should know how i feel about remakes   especially of films i happen to enjoy   my fallacy   unless you re going to either capture the same exact spirit of the original or do something different with it or maybe even both   just wrack your brain and come up with a   gasp   new idea      this remake was not originally on the top of my viewing list   and was actually quite the opposite    contemporary live action disney films are not one of my favorties   anyway   they re usually unfunny   alienating   and a big fat bore   at least to anyone over the age of 11 and above the iq of 10    this one   however   is shockingly not bad    in fact   it s actually good    not the original good   but what s great about it is that it doesn t necessarily retread the original or capture the same exact spirit as it does become entertaining for the same exact reasons the original was entertaining    because it s cute and innocent fun    because it has a pretty killer plot that is endlessly fun to follow along with    because the lead star is immensely appealing    because the parents are also immensely appealing    and   i m repeating myself   because it s cute and innocent fun    there s nothing too risque about it   save the plot   the idea of separating twins and denying them the truth for years is ominously selfish   but that is precisely the point of the movie     and it s aimed directly at either kids   adults who want to remember the original   or young adults who want to remember what it was like to be a kid    i   personally   am somewhere between the second and third    i can vividly remember when my taste in movies wasn t so weird or diverse   the names godard and kubrick weren t even a glimmer in my right eye back then     when i would tune in every sunday night for a couple years to see abc s   wonderful world of disney     where they d show you a live action and or made for tv disney flick an hour per week    i can remember my mom taking my sister and i along with all my friends and their mothers to see all the rereleased disney films   like   lady and the tramp   and   pinnochio        and   most sadly   i remember every single christmas   without fail   there were a barage of children s animated half hour shows   made exclusively for the christmas season   that i wouldn t dare missing    i can even remember seeing the made for tv   parent trap ii   on tv one night   and after i had seen that one over and over and over again   i saw the original   parent trap      it s more of a late childhood movie   because it deals with the issue of divorce   but it deals with it in a disney ized version    it s playful   and witty   and charming   and if i saw it for the first time right now   having never experienced that part of my childhood   i d probably dismiss it    i d probably do the same for the new version of the same movie if i hadn t seen the original at such a perfect age    watching it   i could remember what fun it was to watch a disney film   and how divorce for me started to get me thinking about the possibilities of my seemingly perfect parents splitting up   and how it affected my adolescence    and also how it brushed that fear off with a smooth stroke   and pointed out that even in the most fucked up of situations   things could always work out if you   well   manipulate things a bit   at least for the better    this new version did that for me   but it s also charming in its own way    it has a new cast   a contemporary feel   and   for the first time in awhile for a live action disney flick   a tone that isn t corny or condescending   but just right    the moments that would otherwise seem corny are actually affecting in a safe kind of way    and for the first time since the original film   the kids actually know better than the foolish adults    the story is basically classic by now   repeated almost as many times as kurosawa s   the seven samurai     a pair of twins   played here by lindsay lohan   just like they were played by hayley mills in the original   are separated at birth by their divorcing parents    one   annie   is sent to live with the mother   natasha richardson   resembling her mother   vanessa redgrave   more than i had ever noticed   in london   where she lives with her parents and her devoted   foppish butler   simon kunz     as she works as a swingin  fashion designer    she grows up refined and classy   but also with a keen knowledge in sports and poker playing    the other   hallie   is sent to northern california with her father   dennis quaid   to live on a vineyard with their pseudo maid   lisa ann walter     and grows up rugged yet charming    they both meet at the same camp   one that annie wants to go to to become more rugged    they feud because they look all too similar   and are thus in tight competition   which results in some nasty pranks   which winds them in seclusion together in a private   out of the way cabin    there   they become friends   then learn about eachother    once they know everything   they concoct a scheme to switch places so the one can meet the other parent   whom they ve only heard of    they learn about eachother s lives in detail   they make sure they look alike   which requires hair cutting and   notoriously   ear piercing   a scene which is like the kiddie version of the hypodermic needle scene in   pulp fiction       and when the end of summer comes   they switch and hope for the best    lindsay lohan doesn t necessarily copy the acting style of hayley mills in the original    but she comes off just as appealing as she did once    she does   though   add a couple new things   she makes the california twin a little more appealing and the london twin a bit more frank and snobbish than the snotty and proper original   respectively    she also adds on an american and british accent to each one   with one faking the other accent throughout   and if you really take notice   you can see that the fake ones  accents aren t exactly perfect    she s also incredibly appealing   not merely cute   which is especially notable since this is her first feature film   and we know how notorious child actors are   especially in their first films    she makes a great protagonist   and it only helps that the supporting cast is equally appealing    dennis quaid   in fact   hasn t been this likable in about a decade   his big dumb smile and near cocky attitude is what has made him a notable actor in the past   not just that he s mr   meg ryan    ditto natasha richardson   except that she just hasn t ever been this likable period      the two make a winning couple   maybe not so winning as maureen o hara and the late brian keith in the original   but they still work for this film    instead of the bickering that ensued in the original   the film adds another dimension and another angle to their characters that was amiss in the original   during the opening credits   we see glimpses from their courtship on the qe2   where they fall quickly and madly in love with eachother   and when back together again   the film s more smarmy scenes come off as actually sentimental   but in that great way   not the migraine inducing way as in many such films    this all brings this new   parent trap   to a level of entertainment that hasn t really existed since   well   the original film years ago   still my money the best live action disney flick of all time    this is because it has a form of intelligence and wit that makes such plot points as an otherwise standard villainous love interest subplot   a gold digging sharon stone type   played by elaine hendrix   who s deliciously tormented by the twins later on in the film   a treat instead of a bore    like the original   this film transcends all the crap that it very well could be   case in point     it takes two   starring the olsen twins   because it treats the children as the smart ones   and the adults as the silly ones   not the other way around    and because   above everything   it knows exactly how to be charming without biting off more than it can chew    however   in comparison with the original   it could be a bit better    certain scenes work well   but not nearly as well as they worked in the original    i liked the way the parents fought over past dilemnas and then fought over falling in love again better than i liked watching two old flames getting back together over a bottle of wine   somehow   feuding is always more cinematic and pleasing than mere reminscing   a lesson extracted from the howard hawks cary grant films of yesteryear    and as much as this film transcends mere cutedom   compared to the original   this film almost drowns in cutedom    the original   though not gritty   was far more stylized and just as suitable for adult audiences as it was for young audiences    as such   this remake may never be nearly as great or classic as the original film   but it at least knows how to treat its source material with dignity and respect   and how to create virtually the same effects without bordering on plagerism or petty annoyances    
1385	1	i think the first thing this reviewer should mention is wether or not i am a fan of the x files    first   let me assure you that no prior experience with the series is required to fully enjoy this movie    the producers are not stupid   making a movie just for fans of the series is not profitable    you have to reach for a larger audience    therefore   the movie is quite user friendly    altough   non fans will only fail to understand certain emotions behind the looks many characters exchange    but fear not   duchovny and another man later on provide more than adequate background info on what is going on    you will never feel as if you just walked in on the third act of some great opera    in any case   the answer is no    i am not a fan of the x files   i only watch it when nothing else is on and i prefer millennium    however   since the fox network as been so kind as to air several key episodes for several weeks before the movie s opening weekend i took that opportunity to test the movie    i taped all of these episodes and watched them only after seing the movie   i am glad to report that i learned nothing new    everything you need to know is explained to the viewer by duchovny and others    i know i am going maybe a bit too far to make my point but everybody should get the chance to experience this movie    warning   major spoilers follow    please do not read   to fully enjoy this movie you must not be able know what is coming   what exactly is over that hill and what that weird   hummm   sound is all about    you have been warned    the x files is what a summer should be    exciting   scary   great special effects   unlike other summer movies the effects do not take over the movie and are only there when it is really necessary   and good performances    this is coming from a guy who thinks david duchovny is the human equivalent of a wooden plank    from start to finish   this movie does not let go of you    when i compare it with last summer s movies the best way to describe it would be   take the excitement and great score from face off and the deadly use of sound from event horizon    this flick is scary   not in a b movie kind of way where you always know where and when the critter will jump at our heroes    in fact   the first time the critter in this movie makes an apperance it is totally out of the blue    you might as well bring ear plugs because this thing is louuuudd    the last time a monster scared me that much was when i first saw aliens as a six year old kid    you know   when you are affraid to put you feet on the floor because the creature might be under the chair   or when you keep trying to cover your throat with your shirt    so yeah   the x files is scary    and guess what    you never even have to see the monster but your imagination works overtime and it sure beats having to watch a flawed   computer generated   babyzilla   it looks like you could walk right through it not even scarier than your grandma in undies type of monster    do not think that the x files is a monster movie    in fact   the creature is there for maybe three minutes total    no   the x files is definately a mulder episode of the series    scully is at his side   of course   but gillian anderson gets maybe half the screen time    she has a couple of good scenes with duchovny   but she gets kidnapped during the last half hour of the movie so she does not get to do much    no   this is mulder s time in the spotlight    by now   you have heard of the scene where mulder   showers   independence day    if you have not then i will not spoil it for you   let s just say that due to recent events mulder should be   showering   godzilla instead    to those of you wondering if mulder discovers that the truth is indeed out there       who  cares      if he did find it the series would over anyway so what are you complaining about    the dialogue in interesting and the director is marvelous    the camera is almost always looking over the shoulder of our heroes so we feel as if we are right there with them when they open a door or climb a hill    the script is spotless   every thing that happens happens for a purpose    if you are confused by something   do not worry because it will all become clear later on but   and i cannot stress this enough   pay attention        unlike most summer movies   the dialogue is twice as important as the effects    miss one vital piece of information and   like most people who talk during movies   you will go home and tell all your friends how this movie made no sense    also   to those people who need to go to the bathroom during movies       don t    the person who watched the movie with me had to go twice and twice she missed an important conversation    there is no time to take a breather between scenes because   again unlike most summer movies   godzilla anybody       the x files does not need to fill scenes between the suspense and the action with useless subplots   every scene is crucial and serves a purpose    who needs to see the blond chiouaoua have a   big emotional scene   between godzilla attacks    so far this summer i have seen only one movie who ranks higher on my list of movies i d recommend and that is the truman show but it only wins by a nose    but the truman show is not what i would call a summer movie   the x files is    what more do you ask from a summer movie other than the chance to be excited    cool effects    it s good some    pulse pounding    hell yes    strangely enough   i think that fans of the series will hate this movie while non fans will have a good time    it does not provide answers to the show s many questions   the status quo remains nearly the same and   no   mulder and scully do not get together    rating   four and a half out of five stars for the best movie yet this summer   several jump right out of your seat thrills   many   whoah   i never saw that one coming      moments   four   holy shit   where the hell did that come from   and one heck of an ending    you may wonder where this movie lost half a star    well   i swore never to give a movie the full five stars so i had to find something about the in his ice truck   the tracks it leaves in the snow behind him go on for several miles but then they just stop    it s pretty obvious the film s makers drove the truck for several miles to give the appearance that mulder had been driving for a long time   but in the end it looks like mulder just dropped from the sky and started driving    
